name,phone,website,address,rating,reviews,city,state,category,place_id,business_status
POWER UP 2.0 - A Solar Solution Provider Company,,http://www.powerup2.co.in/,"Regd. Office, Plot No 329, near Maoshima Sqr, Nageswar Tangi, Gautam Nagar, Bhubaneswar, Odisha 751002, India",4.9,100,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJzbr6uDmnGToR1oq0AU7v5tg,OPERATIONAL
Pioneer Power Solutions- Battery | Inverter | UPS | Solar | Stabilizer | Fan,094370 16524,http://www.pioneerpowersolutions.in/,"SARASWATI TOWER, CUTTACK ROAD, LAXMI SAGAR, Jharapada, Bhubaneswar, Odisha 751006, India",4.9,220,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJESoo9qugGToRhIL9M1Aowq4,OPERATIONAL
ROYAL CARE - LUMINOUS | V- Guard | EXIDE | Microtek Inverter | Batteries Distributor Wholesaler in Bhubaneswar,070777 03455,,"Plot-235, near Water Tank Lane, Bapuji Nagar, Bhubaneswar, Odisha 751009, India",4.7,557,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJKftN3UenGToRl1ja-b-gHig,OPERATIONAL
ECOPOWER CONTECH,095567 00888,,"Jagamara New Road, 1st Floor, beside Bajaj Showroom, Khandagiri, Bhubaneswar, Odisha 751030, India",4.9,133,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJu0cUdsanGToRT28AGbVaYOA,OPERATIONAL
Solar Point,082494 84505,,"Shop no: 3, Plot, 88, Lane 6, Bapuji Nagar, Bhubaneswar, Odisha 751009, India",5,16,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJU7z_i_enGToRouunSR7a9-c,OPERATIONAL
Pioneer Power Solutions | Patia Branch,090900 93311,http://www.pioneerpowersolutions.in/,"Jay Hanuman Complex, Nandankanan Rd, near Subhadra Apartment, Nandan Vihar, Patia, Bhubaneswar, Odisha 751024, India",5,863,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJ9dr0BRcJGToRY3elqJvOicE,OPERATIONAL
Solaries Power - Solar Panel Wholesale Distributor in Bhubaneswar,079781 31671,http://www.solariespower.com/,"Plot Number-746, near BMC Bhawani Mall, Saheed Nagar, Bhubaneswar, Odisha 751007, India",4.9,104,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJk_xQe5IJGToRP_A0ZAnxt3g,OPERATIONAL
Saura Shakti Enterprises Pvt. Ltd.,063700 83972,http://saurashakti.com/,"Jayadev Vihar-Ekamra Kanana Rd, near Saraswati Sisu Mandir, Indradhanu Market, IRC Village, Nayapalli, Bhubaneswar, Odisha 751015, India",4.9,218,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJhZcmliQJGToRTSa1tDSoM-o,OPERATIONAL
Shree Shree Lingaraj Distributors,090400 20005,http://www.loomsolar.com/,"Old Town, Badadanda Sahi, Plot no-2027, Dist, Old Town, Bhubaneswar, Odisha 751002, India",4.5,29,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJ9yeFuLinGToRUPRxBa5EVQY,OPERATIONAL
Pioneer Computer & Communication,070083 48331,https://pioneerpowersolutions.in/,"Infront of, Okil Bagh, PLOT NO 259/261, Cuttack - Puri Rd, near RISHABS, Budheswari Colony, Laxmisagar, Bhubaneswar, Odisha 751006, India",4.9,196,Bhubaneswar,Odisha,Solar Inverter Specialists,ChIJZZtj61GnGToRAAAAMBBdHHo,OPERATIONAL
POWER UP 2.0 - A Solar Solution Provider Company,,http://www.powerup2.co.in/,"Regd. Office, Plot No 329, near Maoshima Sqr, Nageswar Tangi, Gautam Nagar, Bhubaneswar, Odisha 751002, India",4.9,100,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJzbr6uDmnGToR1oq0AU7v5tg,OPERATIONAL
Addisun Energy Solution Pvt Ltd,090900 93349,https://addisunenergy.com/,"Infront of Okilabag Complex, Plot No 261, Budheswari Colony, Laxmisagar, Bhubaneswar, Odisha 751006, India",5,58,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJgRPOjtahGToR88abE-MqIjQ,OPERATIONAL
Solar Service In Odisha,089174 55248,https://solarserviceodisha.blogspot.com/,"Polt no, 3rd St, near Naveen Patnaik House, Aerodrome Area, Palasa Palli, Bhubaneswar, Odisha 751020, India",5,11,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJ0eQs1qOnGToRM6RhxJzG-Xw,OPERATIONAL
WhiteShark Energy Private Limited,090406 00700,https://whitesharkenergy.in/,"Plot. No. - 77, NH 16, Rasulgarh, Bhubaneswar, Odisha 751010, India",4.9,31,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJwySmcgYJGToR0rkW9FRPArg,OPERATIONAL
Shree Solar Engineering,098611 58772,,"Plot 809, Tangibnata, Patia, Bhubaneswar, Tangibanta, Odisha 751024, India",5,134,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJ60rscvcLGToRr9pqReUK8w0,OPERATIONAL
AG services,090786 94029,https://www.agservicess.com/,"Plot no- B/14, near DLF Cyber City Road, Chandaka Industrial Estate, Patia, Bhubaneswar, Odisha 751024, India",5,24,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJsQwqcNkJGToRHgkSAVZqPEE,OPERATIONAL
Bhabya Solar Energy,,,"Plot No 874, W Canal Rd, Jharapada, Bhubaneswar, Odisha 751006, India",5,3,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJjfWONJ6hGToR2MMfVG_ZGmo,OPERATIONAL
Maxup Solar Energy Pvt.Ltd,070089 79171,https://maxupsolarenergy.in/,"near saral marbal store, Bishnu Vihar, Bhubaneswar, Odisha 752101, India",5,68,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJc6eSwdgLGToRRfC7wJ78f9M,OPERATIONAL
SOLARMAXO (A Unit of Urja Group of company),080510 60606,https://www.solarmaxo.com/,"A/13, near L.V Prasad Eye Hospital, Chandaka Industrial Estate, Patia, Bhubaneswar, Odisha 751024, India",4.8,65,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJq6qqqr8JGToRBokfR5eAvgY,OPERATIONAL
ECOPOWER CONTECH,095567 00888,,"Jagamara New Road, 1st Floor, beside Bajaj Showroom, Khandagiri, Bhubaneswar, Odisha 751030, India",4.9,133,Bhubaneswar,Odisha,Solar AMC & Maintenance,ChIJu0cUdsanGToRT28AGbVaYOA,OPERATIONAL
Sauryans Solar panels,095450 82331,http://www.sauryanssolar.com/,"Kk road Shop no. 3 Pithalia complex, New Timber Market Rd, near BSNL office, Nahar Para, Station Road, chowk, Raipur, Chhattisgarh 492001, India",4.8,53,Raipur,Chhattisgarh,Residential Solar Installers,ChIJP9nFDZDdKDoR_a1USnSja2c,OPERATIONAL
Atyadhunik Solar Power,091317 11845,,"G-21 South East Corner Commercial Complex, Sector 27, Nawagaon Parsatti, Atal Nagar-Nava Raipur, Chhattisgarh 492018, India",5,44,Raipur,Chhattisgarh,Residential Solar Installers,ChIJBcB7oULHKDoRW91y02ZOo4w,OPERATIONAL
TECHNO SUN ENERGY - Trusted Solar Panel Dealers & Suppliers in Raipur,072474 19706,https://technosunenergy.com/,"H No. 3338, Ward No. 54, beside Daga Girls Hostel, Green City, Boriyakhurd, Raipur, Chhattisgarh 492001, India",4.7,10,Raipur,Chhattisgarh,Residential Solar Installers,ChIJ6aJXHyfdKDoRADVq-asWkr4,OPERATIONAL
WAAREE Raipur Franchise,097555 94157,https://www.waaree.com/,"Kushalpur Chowk Rd, beside SBI Bank, Changurabhata, Raipur, Chhattisgarh 492013, India",4.9,31,Raipur,Chhattisgarh,Residential Solar Installers,ChIJmS80WSLdKDoREbfEb6Rv2i4,OPERATIONAL
Avyana Solutions Pvt Ltd,088394 35828,https://avyanasolutions.com/,"E- 76, First Floor, GK Chambers, Sector 2, Jagriti Nagar, Devendra Nagar, Raipur, Chhattisgarh 492009, India",4.9,42,Raipur,Chhattisgarh,Residential Solar Installers,ChIJ08TK-WndKDoRkfeYPn0cbGE,OPERATIONAL
SuryaGrid Energy,090390 66011,https://suryagridenergy.com/,"308, 3rd Floor, Ask Business Traingle, Bhatagaon, Raipur, Chhattisgarh 492013, India",5,22,Raipur,Chhattisgarh,Residential Solar Installers,ChIJRx3suFndKDoRoQ_9mgz8Ibk,OPERATIONAL
Icon Solar-en Power Technologies Pvt.Ltd,077140 65755,http://www.iconsolar-en.com/,"317-320, Offizo, Magneto Mall, Great Eastern Rd, Jivan Vihar, Labhandih, Raipur, Chhattisgarh 492001, India",4.1,59,Raipur,Chhattisgarh,Residential Solar Installers,ChIJPabbMzHdKDoRd2WeHCg4YPY,OPERATIONAL
MP SOLAR PANELS.,079874 56047,,"BHILAI ROAD, Tatibandh, Raipur, Chhattisgarh 492099, India",4.8,21,Raipur,Chhattisgarh,Residential Solar Installers,ChIJeeQzCJ7fKDoRUjJr5V8xMYo,OPERATIONAL
Akash Corporation - Solar Energy Company | Solar Solution,081030 90932,https://akashcorporation.com/,"LIC Colony, Friends Nagar, Shankar Nagar Road, beside of SMC Hospital, Sector-10, Mowa, Raipur, Chhattisgarh 492014, India",4.6,113,Raipur,Chhattisgarh,Residential Solar Installers,ChIJV6eeCfXdKDoRIVT2-RRt1DU,OPERATIONAL
Gallant Green Technologies,075666 69725,http://gallantgreentechnologies.com/,"C-99, Rass Enclave, G.B. Street, Indraprasth Phase - II, Ring Road No. 1, Raipur, Chhattisgarh 492013, India",5,188,Raipur,Chhattisgarh,Residential Solar Installers,ChIJXctzyurdKDoRkf06G8UjBq0,OPERATIONAL
Switchsol-Solar Panels | Solar Energy Products Raipur | Solar Power Plants Chhattisgarh .,062631 62674,https://switchsol.co.in/,"OM VIHAR, FUNDHAR CHOWK , BESIDES SONA VATIKA, Fundahar, Raipur, Chhattisgarh 492001, India",4.9,111,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJs9kf8pfdKDoRd-YhSwAoGUk,OPERATIONAL
Atyadhunik Solar Power,091317 11845,,"G-21 South East Corner Commercial Complex, Sector 27, Nawagaon Parsatti, Atal Nagar-Nava Raipur, Chhattisgarh 492018, India",5,44,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJBcB7oULHKDoRW91y02ZOo4w,OPERATIONAL
Akash Corporation - Solar Energy Company | Solar Solution,081030 90932,https://akashcorporation.com/,"LIC Colony, Friends Nagar, Shankar Nagar Road, beside of SMC Hospital, Sector-10, Mowa, Raipur, Chhattisgarh 492014, India",4.6,113,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJV6eeCfXdKDoRIVT2-RRt1DU,OPERATIONAL
Icon Solar-en Power Technologies Pvt.Ltd,077140 65755,http://www.iconsolar-en.com/,"317-320, Offizo, Magneto Mall, Great Eastern Rd, Jivan Vihar, Labhandih, Raipur, Chhattisgarh 492001, India",4.1,59,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJPabbMzHdKDoRd2WeHCg4YPY,OPERATIONAL
Sauryans Solar panels,095450 82331,http://www.sauryanssolar.com/,"Kk road Shop no. 3 Pithalia complex, New Timber Market Rd, near BSNL office, Nahar Para, Station Road, chowk, Raipur, Chhattisgarh 492001, India",4.8,53,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJP9nFDZDdKDoR_a1USnSja2c,OPERATIONAL
WAAREE Raipur Franchise,097555 94157,https://www.waaree.com/,"Kushalpur Chowk Rd, beside SBI Bank, Changurabhata, Raipur, Chhattisgarh 492013, India",4.9,31,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJmS80WSLdKDoREbfEb6Rv2i4,OPERATIONAL
SuryaGrid Energy,090390 66011,https://suryagridenergy.com/,"308, 3rd Floor, Ask Business Traingle, Bhatagaon, Raipur, Chhattisgarh 492013, India",5,22,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJRx3suFndKDoRoQ_9mgz8Ibk,OPERATIONAL
Techno Sun Energy | Solar for COMMERCIAL & INDUSTRIAL,093022 30433,https://technosunenergy.com/,"Office Number 149, First Floor, Progressive Point, Pachpedi Naka Rd, Priyadarshini Nagar Colony, New Rajendra Nagar, Raipur, Tikrapara, Chhattisgarh 492001, India",5,3,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJifALgIvdKDoRzkJoU1JEnvo,OPERATIONAL
TECHNO SUN ENERGY - Trusted Solar Panel Dealers & Suppliers in Raipur,072474 19706,https://technosunenergy.com/,"H No. 3338, Ward No. 54, beside Daga Girls Hostel, Green City, Boriyakhurd, Raipur, Chhattisgarh 492001, India",4.7,10,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJ6aJXHyfdKDoRADVq-asWkr4,OPERATIONAL
SRV Solar,,http://www.srvsolar.in/,"C-2, Fourth Floor, Aishwarya Chambers, Great Eastern Rd, Telibandha, Raipur, Chhattisgarh 492001, India",4.4,27,Raipur,Chhattisgarh,Commercial Solar Installers,ChIJBY1pxDvdKDoRKB4EimvXmbo,OPERATIONAL
Sauryans Solar panels,095450 82331,http://www.sauryanssolar.com/,"Kk road Shop no. 3 Pithalia complex, New Timber Market Rd, near BSNL office, Nahar Para, Station Road, chowk, Raipur, Chhattisgarh 492001, India",4.8,53,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJP9nFDZDdKDoR_a1USnSja2c,OPERATIONAL
Switchsol-Solar Panels | Solar Energy Products Raipur | Solar Power Plants Chhattisgarh .,062631 62674,https://switchsol.co.in/,"OM VIHAR, FUNDHAR CHOWK , BESIDES SONA VATIKA, Fundahar, Raipur, Chhattisgarh 492001, India",4.9,111,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJs9kf8pfdKDoRd-YhSwAoGUk,OPERATIONAL
TECHNO SUN ENERGY - Trusted Solar Panel Dealers & Suppliers in Raipur,072474 19706,https://technosunenergy.com/,"H No. 3338, Ward No. 54, beside Daga Girls Hostel, Green City, Boriyakhurd, Raipur, Chhattisgarh 492001, India",4.7,10,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJ6aJXHyfdKDoRADVq-asWkr4,OPERATIONAL
Sungo Power - Solar Distributor in Raipur,088899 30047,https://sungopower.in/,"infront of MMR Hospital, C 103, Kamal Vihar, Sector 9, Sector 8 A, Raipur, Dunda, Chhattisgarh 492015, India",5,5,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJ6VX2XXPdKDoR8nEUpl3mZ9w,OPERATIONAL
MP SOLAR PANELS.,079874 56047,,"BHILAI ROAD, Tatibandh, Raipur, Chhattisgarh 492099, India",4.8,21,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJeeQzCJ7fKDoRUjJr5V8xMYo,OPERATIONAL
Harsun Energy & Laxmi Solar Power System pvt. ltd. | Best solar companies in Raipur | Solar Panel Dealers in Raipur,093292 98081,https://harsun.co.in/,"Sector-03, Haridwar, 28, Avanti Vihar Rd, beside SBI Bank, Geetanjali Nagar, Geetanjali Colony, Shankar Nagar, Raipur, Chhattisgarh 492004, India",4,12,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJdZ2yaHrdKDoRAbU9eOV4BBQ,OPERATIONAL
Icon Solar-en Power Technologies Pvt.Ltd,077140 65755,http://www.iconsolar-en.com/,"317-320, Offizo, Magneto Mall, Great Eastern Rd, Jivan Vihar, Labhandih, Raipur, Chhattisgarh 492001, India",4.1,59,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJPabbMzHdKDoRd2WeHCg4YPY,OPERATIONAL
Atyadhunik Solar Power,091317 11845,,"G-21 South East Corner Commercial Complex, Sector 27, Nawagaon Parsatti, Atal Nagar-Nava Raipur, Chhattisgarh 492018, India",5,44,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJBcB7oULHKDoRW91y02ZOo4w,OPERATIONAL
ANJANEYA SOLAR SOLUTIONS,083056 56301,,"E 37, Ring Road No. 1, near mining office, Shriji Kachnar, Parshuram Nagar, Mahaveer Nagar, Raipur, Chhattisgarh 492001, India",5,9,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJwzkTCrjdKDoRl0ygiehzwD0,OPERATIONAL
Urja Sales-battery /Inverter Shop/UPS/Distributor of Battery,098931 40530,https://eprofile.brands.live/urjasales,"Shop No 15, R D Tiwari School Complex, Amapara, Great Eastern Rd, near Azad Chowk Thana, Aminpara, Raipur, Chhattisgarh 492001, India",4.6,56,Raipur,Chhattisgarh,Solar Panel Dealers,ChIJEWy0j8DdKDoRdc45gfWrlJ4,OPERATIONAL
Urja Sales-battery /Inverter Shop/UPS/Distributor of Battery,098931 40530,https://eprofile.brands.live/urjasales,"Shop No 15, R D Tiwari School Complex, Amapara, Great Eastern Rd, near Azad Chowk Thana, Aminpara, Raipur, Chhattisgarh 492001, India",4.6,56,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJEWy0j8DdKDoRdc45gfWrlJ4,OPERATIONAL
Sauryans Solar panels,095450 82331,http://www.sauryanssolar.com/,"Kk road Shop no. 3 Pithalia complex, New Timber Market Rd, near BSNL office, Nahar Para, Station Road, chowk, Raipur, Chhattisgarh 492001, India",4.8,53,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJP9nFDZDdKDoR_a1USnSja2c,OPERATIONAL
Sungo Power - Solar Distributor in Raipur,088899 30047,https://sungopower.in/,"infront of MMR Hospital, C 103, Kamal Vihar, Sector 9, Sector 8 A, Raipur, Dunda, Chhattisgarh 492015, India",5,5,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJ6VX2XXPdKDoR8nEUpl3mZ9w,OPERATIONAL
TECHNO SUN ENERGY - Trusted Solar Panel Dealers & Suppliers in Raipur,072474 19706,https://technosunenergy.com/,"H No. 3338, Ward No. 54, beside Daga Girls Hostel, Green City, Boriyakhurd, Raipur, Chhattisgarh 492001, India",4.7,10,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJ6aJXHyfdKDoRADVq-asWkr4,OPERATIONAL
Switchsol-Solar Panels | Solar Energy Products Raipur | Solar Power Plants Chhattisgarh .,062631 62674,https://switchsol.co.in/,"OM VIHAR, FUNDHAR CHOWK , BESIDES SONA VATIKA, Fundahar, Raipur, Chhattisgarh 492001, India",4.9,111,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJs9kf8pfdKDoRd-YhSwAoGUk,OPERATIONAL
Icon Solar-en Power Technologies Pvt.Ltd,077140 65755,http://www.iconsolar-en.com/,"317-320, Offizo, Magneto Mall, Great Eastern Rd, Jivan Vihar, Labhandih, Raipur, Chhattisgarh 492001, India",4.1,59,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJPabbMzHdKDoRd2WeHCg4YPY,OPERATIONAL
SONI BATTERIES |Best Battery | Inverter |Top Car Battery| Best Inverter Shop In Raipur | Best Inverter Dealer In Raipur,078281 44578,,"SHOP NO. 1, Patan - Raipur Rd, Amleshwar, Raipur, Chhattisgarh 492013, India",4.9,67,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJ75p1FPvdKDoRPp_0KR2MXH0,OPERATIONAL
Atyadhunik Solar Power,091317 11845,,"G-21 South East Corner Commercial Complex, Sector 27, Nawagaon Parsatti, Atal Nagar-Nava Raipur, Chhattisgarh 492018, India",5,44,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJBcB7oULHKDoRW91y02ZOo4w,OPERATIONAL
"Eagle Batteries, Inverters & Raditors",098931 88555,,"37, New Bombay Market Rd, near united engineering, Moudhapara, Raipur, Chhattisgarh 492001, India",4.9,16,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJkYBffoTdKDoRY9IsEo67Yvc,OPERATIONAL
SuryaGrid Energy,090390 66011,https://suryagridenergy.com/,"308, 3rd Floor, Ask Business Traingle, Bhatagaon, Raipur, Chhattisgarh 492013, India",5,22,Raipur,Chhattisgarh,Solar Inverter Specialists,ChIJRx3suFndKDoRoQ_9mgz8Ibk,OPERATIONAL
Switchsol-Solar Panels | Solar Energy Products Raipur | Solar Power Plants Chhattisgarh .,062631 62674,https://switchsol.co.in/,"OM VIHAR, FUNDHAR CHOWK , BESIDES SONA VATIKA, Fundahar, Raipur, Chhattisgarh 492001, India",4.9,111,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJs9kf8pfdKDoRd-YhSwAoGUk,OPERATIONAL
Surya Mitra Power Solutions,,https://www.smps.in/,"Om vihar, Rawatpura Colony Rd, near Urmila Hospital, Mathpurena, Phase-1, Bhatagaon, Raipur, Chhattisgarh 492001, India",4.9,14,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJOWJOwLLb4gkRLbwsttJdkqo,OPERATIONAL
Sauryans Solar panels,095450 82331,http://www.sauryanssolar.com/,"Kk road Shop no. 3 Pithalia complex, New Timber Market Rd, near BSNL office, Nahar Para, Station Road, chowk, Raipur, Chhattisgarh 492001, India",4.8,53,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJP9nFDZDdKDoR_a1USnSja2c,OPERATIONAL
Avyana Solutions Pvt Ltd,088394 35828,https://avyanasolutions.com/,"E- 76, First Floor, GK Chambers, Sector 2, Jagriti Nagar, Devendra Nagar, Raipur, Chhattisgarh 492009, India",4.9,42,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJ08TK-WndKDoRkfeYPn0cbGE,OPERATIONAL
Akash Corporation - Solar Energy Company | Solar Solution,081030 90932,https://akashcorporation.com/,"LIC Colony, Friends Nagar, Shankar Nagar Road, beside of SMC Hospital, Sector-10, Mowa, Raipur, Chhattisgarh 492014, India",4.6,113,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJV6eeCfXdKDoRIVT2-RRt1DU,OPERATIONAL
WAAREE Raipur Franchise,097555 94157,https://www.waaree.com/,"Kushalpur Chowk Rd, beside SBI Bank, Changurabhata, Raipur, Chhattisgarh 492013, India",4.9,31,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJmS80WSLdKDoREbfEb6Rv2i4,OPERATIONAL
TECHNO SUN ENERGY - Trusted Solar Panel Dealers & Suppliers in Raipur,072474 19706,https://technosunenergy.com/,"H No. 3338, Ward No. 54, beside Daga Girls Hostel, Green City, Boriyakhurd, Raipur, Chhattisgarh 492001, India",4.7,10,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJ6aJXHyfdKDoRADVq-asWkr4,OPERATIONAL
saffronnsheen,088278 24618,http://www.saffronnsheen.com/,"3rd Floor, Shristi Apartment, Turning Point, near Indian Oil Petrol Pump, Geetanjali Colony, Shankar Nagar, Raipur, Chhattisgarh 492004, India",5,15,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJLYxiGxndKDoR0BkSfvhjdIU,OPERATIONAL
SRV Solar,,http://www.srvsolar.in/,"C-2, Fourth Floor, Aishwarya Chambers, Great Eastern Rd, Telibandha, Raipur, Chhattisgarh 492001, India",4.4,27,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJBY1pxDvdKDoRKB4EimvXmbo,OPERATIONAL
Sadbhav Renewable Ltd - Most Trusted Solar Panel Services in Raipur,091118 22205,http://www.sadbhavrenewables.com/,"84, Anand Nagar - Pandri Link Rd, Anand Nagar, Telibandha, Raipur, Chhattisgarh 492001, India",4.5,16,Raipur,Chhattisgarh,Solar AMC & Maintenance,ChIJ6UcWdXbdKDoRrkjqXEYgl1Q,OPERATIONAL
WEGASOLAR RENEWABLES PVT LTD,070122 44144,https://www.wegasolar.in/,"TC NO 7/1982, Ground Floor, Thulasi Avenue, Sreekariyam P O, Edavacode, Thiruvananthapuram, Kerala 695017, India",5,505,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJG0n-7K6_BTsRb0UBBZ91Ilw,OPERATIONAL
Ongrid Solar Power Solutions- Subsidy - Solar panel Installation company in Trivandrum,075949 49406,https://ongridsolarpowersolutions.com/,"KODUNGANOOR PO, TC 37/2604(6, SHINI TOWER, Vattiyoorkavu, Kulasekharam, Thiruvananthapuram, Kerala 695013, India",5,166,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJAyiIlfS_BTsRuV7fKvIYd7o,OPERATIONAL
Comorin Solar -- Solar Installation Company,096331 59523,http://comorinsolar.com/,"TC 6/3412, Koodu Buildings, Junction, Kochulloor, Ulloor, Thiruvananthapuram, Kerala 695011, India",4.8,181,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJY-5Afw25BTsRu-T3QngU20o,OPERATIONAL
Smart Solar,090728 31111,http://www.smartsolarglobal.com/,"HW2V+X5J, SH 1, Kottamugal, Nalanchira, Kottamugal, Thiruvananthapuram, Kerala 695015, India",5,512,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJD3PQcha5BTsRsLzTRoYuw2w,OPERATIONAL
SOLAR CONNECT,062388 10550,http://www.solarconnect.co.in/,"Near Technopark Side Gate Mulluvila, Jn, Nila Nagar Rd, Kazhakuttam, P.O, Thiruvananthapuram, Kerala 695582, India",4.9,136,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJC3AMS-S7BTsRGqWeK2abs_8,OPERATIONAL
BODHIE SOLAR PVT. LTD,088483 64696,https://bodhiesolar.com/,"Engineering College Road, Junction, Barton Hill, Barton Hill Colony, PMG, Thiruvananthapuram, Kerala 695035, India",5,115,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJz90oyUW7BTsRTVALP7H6KKk,OPERATIONAL
ANAND SOLAR - TATA POWER SOLAR,099950 80514,https://anandsolar.com/,"Thirumala, Thiruvananthapuram, Kerala 695006, India",4.9,209,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJ25-bVWS7BTsR-Lb-pgKUKQ0,OPERATIONAL
CU POWER TECHNOLOGIES PVT LTD,095678 76101,http://www.cupowertechnologies.in/,"PLOT NO 16, Kochuveli Industrial Area, Veli, Thiruvananthapuram, Kerala 695021, India",5,147,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJicr0dfO9BTsRyAgKAQ-eU5s,OPERATIONAL
SEnSOL (Solar On Grid Power Plants | RACOLD Solar Water Heaters | LUMINOUS Inverters),094472 22900,http://www.sensol.in/,"Padmavilasam Rd, Fort, East Fort, Pazhavangadi, Thiruvananthapuram, Kerala 695023, India",5,59,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJ52a02aC7BTsRX1BcyR1nYJY,OPERATIONAL
Hive Solar Power Solutions Pvt Ltd,094473 40666,https://www.hivesolar.com/,"GNA 8, Opposite Cotton Hill LP School, Cotton Hill, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",4.7,89,Thiruvananthapuram,Kerala,Residential Solar Installers,ChIJM2wVKrW7BTsR_RbDvKpsaqg,OPERATIONAL
WEGASOLAR RENEWABLES PVT LTD,070122 44144,https://www.wegasolar.in/,"TC NO 7/1982, Ground Floor, Thulasi Avenue, Sreekariyam P O, Edavacode, Thiruvananthapuram, Kerala 695017, India",5,505,Thiruvananthapuram,Kerala,Commercial Solar Installers,ChIJG0n-7K6_BTsRb0UBBZ91Ilw,OPERATIONAL
Comorin Solar -- Solar Installation Company,096331 59523,http://comorinsolar.com/,"TC 6/3412, Koodu Buildings, Junction, Kochulloor, Ulloor, Thiruvananthapuram, Kerala 695011, India",4.8,181,Thiruvananthapuram,Kerala,Commercial Solar Installers,ChIJY-5Afw25BTsRu-T3QngU20o,OPERATIONAL
BODHIE SOLAR PVT. LTD,088483 64696,https://bodhiesolar.com/,"Engineering College Road, Junction, Barton Hill, Barton Hill Colony, PMG, Thiruvananthapuram, Kerala 695035, India",5,115,Thiruvananthapuram,Kerala,Commercial Solar Installers,ChIJz90oyUW7BTsRTVALP7H6KKk,OPERATIONAL
